 618: 0.772168, 0.859516 avg loss, 0.000292 rate, 2.883659 seconds, 79104 images
 619: 0.846814, 0.858246 avg loss, 0.000294 rate, 3.337101 seconds, 79232 images
 624: 0.992264, 0.871647 avg loss, 0.000303 rate, 3.571663 seconds, 79872 images
 625: 0.886364, 0.873119 avg loss, 0.000305 rate, 3.320892 seconds, 80000 images
 626: 0.828447, 0.868652 avg loss, 0.000307 rate, 3.281957 seconds, 80128 images
 627: 0.640756, 0.845862 avg loss, 0.000309 rate, 3.337046 seconds, 80256 images
 632: 0.841797, 0.845456 avg loss, 0.000319 rate, 3.619148 seconds, 80896 images
 633: 0.730589, 0.833969 avg loss, 0.000321 rate, 3.324215 seconds, 81024 images
 634: 0.657811, 0.816353 avg loss, 0.000323 rate, 3.303067 seconds, 81152 images
 635: 0.790122, 0.813730 avg loss, 0.000325 rate, 3.301137 seconds, 81280 images
 640: 0.768677, 0.809225 avg loss, 0.000336 rate, 3.624203 seconds, 81920 images
 641: 0.894669, 0.817769 avg loss, 0.000338 rate, 3.937739 seconds, 82048 images
 642: 0.741192, 0.810111 avg loss, 0.000340 rate, 4.093957 seconds, 82176 images
 643: 0.800017, 0.809102 avg loss, 0.000342 rate, 4.068020 seconds, 82304 images
 648: 0.771482, 0.805340 avg loss, 0.000353 rate, 4.312070 seconds, 82944 images
 649: 0.692098, 0.794016 avg loss, 0.000355 rate, 4.120612 seconds, 83072 images
 650: 0.798416, 0.794456 avg loss, 0.000357 rate, 4.022193 seconds, 83200 images
 651: 0.687790, 0.783789 avg loss, 0.000359 rate, 4.115221 seconds, 83328 images
 656: 0.840893, 0.789500 avg loss, 0.000370 rate, 4.427955 seconds, 83968 images
 657: 0.691547, 0.779704 avg loss, 0.000373 rate, 4.111162 seconds, 84096 images
 658: 0.647238, 0.766458 avg loss, 0.000375 rate, 4.096127 seconds, 84224 images
 659: 0.858256, 0.775638 avg loss, 0.000377 rate, 6.011014 seconds, 84352 images
 664: 0.759482, 0.774022 avg loss, 0.000389 rate, 6.308686 seconds, 84992 images
 665: 0.690692, 0.765689 avg loss, 0.000391 rate, 5.987285 seconds, 85120 images
 666: 0.877882, 0.776908 avg loss, 0.000393 rate, 6.017795 seconds, 85248 images
 667: 0.819723, 0.781190 avg loss, 0.000396 rate, 5.908095 seconds, 85376 images
 672: 0.759485, 0.779019 avg loss, 0.000408 rate, 6.285785 seconds, 86016 images
 673: 0.737781, 0.774895 avg loss, 0.000410 rate, 5.884877 seconds, 86144 images
 674: 0.860626, 0.783468 avg loss, 0.000413 rate, 6.080408 seconds, 86272 images
 675: 0.822739, 0.787396 avg loss, 0.000415 rate, 5.961390 seconds, 86400 images
 680: 0.815678, 0.790224 avg loss, 0.000428 rate, 6.265681 seconds, 87040 images
 681: 0.731810, 0.784382 avg loss, 0.000430 rate, 4.546304 seconds, 87168 images
 682: 0.781484, 0.784093 avg loss, 0.000433 rate, 4.659010 seconds, 87296 images
 683: 0.635654, 0.769249 avg loss, 0.000435 rate, 4.805836 seconds, 87424 images
 688: 0.759507, 0.768275 avg loss, 0.000448 rate, 4.938741 seconds, 88064 images
 689: 0.607853, 0.752232 avg loss, 0.000451 rate, 4.700958 seconds, 88192 images
 690: 0.579163, 0.734925 avg loss, 0.000453 rate, 4.758565 seconds, 88320 images
 691: 0.718572, 0.733290 avg loss, 0.000456 rate, 4.703678 seconds, 88448 images
 696: 0.724627, 0.732424 avg loss, 0.000469 rate, 5.057720 seconds, 89088 images
 697: 0.668137, 0.725995 avg loss, 0.000472 rate, 4.691653 seconds, 89216 images
 698: 0.594553, 0.712851 avg loss, 0.000475 rate, 4.812994 seconds, 89344 images
 699: 0.757165, 0.717282 avg loss, 0.000477 rate, 7.671127 seconds, 89472 images
 704: 0.752690, 0.720823 avg loss, 0.000491 rate, 7.946283 seconds, 90112 images
 705: 0.763759, 0.725117 avg loss, 0.000494 rate, 7.669724 seconds, 90240 images
 706: 0.779876, 0.730593 avg loss, 0.000497 rate, 7.851998 seconds, 90368 images
 707: 0.807822, 0.738316 avg loss, 0.000500 rate, 7.699406 seconds, 90496 images
 712: 0.842460, 0.748730 avg loss, 0.000514 rate, 8.137075 seconds, 91136 images
 713: 0.717931, 0.745650 avg loss, 0.000517 rate, 7.620431 seconds, 91264 images
 714: 0.723734, 0.743459 avg loss, 0.000520 rate, 7.823583 seconds, 91392 images
 715: 0.705973, 0.739710 avg loss, 0.000523 rate, 7.819929 seconds, 91520 images
 720: 0.861773, 0.751916 avg loss, 0.000537 rate, 7.958520 seconds, 92160 images
 721: 0.779917, 0.754716 avg loss, 0.000540 rate, 8.032277 seconds, 92288 images
 722: 0.751691, 0.754414 avg loss, 0.000543 rate, 8.316641 seconds, 92416 images
 723: 0.817497, 0.760722 avg loss, 0.000546 rate, 8.304658 seconds, 92544 images
 728: 0.669350, 0.751585 avg loss, 0.000562 rate, 8.552790 seconds, 93184 images
 729: 0.722848, 0.748711 avg loss, 0.000565 rate, 8.263114 seconds, 93312 images
 730: 0.753072, 0.749147 avg loss, 0.000568 rate, 8.160062 seconds, 93440 images
 731: 0.694934, 0.743726 avg loss, 0.000571 rate, 8.221420 seconds, 93568 images
 736: 0.680431, 0.737397 avg loss, 0.000587 rate, 8.582664 seconds, 94208 images
 737: 0.745589, 0.738216 avg loss, 0.000590 rate, 8.259138 seconds, 94336 images
 738: 0.786480, 0.743042 avg loss, 0.000593 rate, 8.136376 seconds, 94464 images
 739: 0.762866, 0.745025 avg loss, 0.000596 rate, 7.131199 seconds, 94592 images
 744: 0.640788, 0.734601 avg loss, 0.000613 rate, 7.381071 seconds, 95232 images
 745: 0.640300, 0.725171 avg loss, 0.000616 rate, 6.746073 seconds, 95360 images
 746: 0.645324, 0.717186 avg loss, 0.000619 rate, 6.973871 seconds, 95488 images
 747: 0.717060, 0.717174 avg loss, 0.000623 rate, 6.873026 seconds, 95616 images
 752: 0.744179, 0.719874 avg loss, 0.000640 rate, 7.212437 seconds, 96256 images
 753: 0.662370, 0.714124 avg loss, 0.000643 rate, 7.073625 seconds, 96384 images
 754: 0.684406, 0.711152 avg loss, 0.000646 rate, 6.982334 seconds, 96512 images
 755: 0.634486, 0.703485 avg loss, 0.000650 rate, 7.023093 seconds, 96640 images
 760: 0.633336, 0.696470 avg loss, 0.000667 rate, 7.124430 seconds, 97280 images
 761: 0.649371, 0.691760 avg loss, 0.000671 rate, 3.379296 seconds, 97408 images
 762: 0.557000, 0.678284 avg loss, 0.000674 rate, 3.292535 seconds, 97536 images
 763: 0.735481, 0.684004 avg loss, 0.000678 rate, 3.284948 seconds, 97664 images
 768: 0.786440, 0.694248 avg loss, 0.000696 rate, 3.685198 seconds, 98304 images
 769: 0.656059, 0.690429 avg loss, 0.000699 rate, 3.262665 seconds, 98432 images
 770: 0.646708, 0.686057 avg loss, 0.000703 rate, 3.438332 seconds, 98560 images
 771: 0.640054, 0.681457 avg loss, 0.000707 rate, 3.206803 seconds, 98688 images
 776: 0.662325, 0.679543 avg loss, 0.000725 rate, 3.586668 seconds, 99328 images
 777: 0.570551, 0.668644 avg loss, 0.000729 rate, 3.344263 seconds, 99456 images
 778: 0.539035, 0.655683 avg loss, 0.000733 rate, 3.437449 seconds, 99584 images
 779: 0.587800, 0.648895 avg loss, 0.000737 rate, 3.065774 seconds, 99712 images
 784: 0.667257, 0.650731 avg loss, 0.000756 rate, 3.224993 seconds, 100352 images
 785: 0.642507, 0.649909 avg loss, 0.000759 rate, 2.945777 seconds, 100480 images
 786: 0.622991, 0.647217 avg loss, 0.000763 rate, 3.085848 seconds, 100608 images
 787: 0.672278, 0.649723 avg loss, 0.000767 rate, 2.956162 seconds, 100736 images
 792: 0.659934, 0.650744 avg loss, 0.000787 rate, 3.324235 seconds, 101376 images
 793: 0.517842, 0.637454 avg loss, 0.000791 rate, 2.931815 seconds, 101504 images
 794: 0.626322, 0.636341 avg loss, 0.000795 rate, 2.961568 seconds, 101632 images
 795: 0.617008, 0.634408 avg loss, 0.000799 rate, 3.002832 seconds, 101760 images
 800: 0.609228, 0.631890 avg loss, 0.000819 rate, 3.241247 seconds, 102400 images
 801: 0.604978, 0.629199 avg loss, 0.000823 rate, 5.039466 seconds, 102528 images
 802: 0.646683, 0.630947 avg loss, 0.000827 rate, 4.942174 seconds, 102656 images
 803: 0.647250, 0.632577 avg loss, 0.000832 rate, 4.960324 seconds, 102784 images
 808: 0.593912, 0.628711 avg loss, 0.000852 rate, 5.331217 seconds, 103424 images
 809: 0.626852, 0.628525 avg loss, 0.000857 rate, 5.009448 seconds, 103552 images
 810: 0.630654, 0.628738 avg loss, 0.000861 rate, 5.084136 seconds, 103680 images
 811: 0.546428, 0.620507 avg loss, 0.000865 rate, 5.156745 seconds, 103808 images
 816: 0.651064, 0.623563 avg loss, 0.000887 rate, 5.388771 seconds, 104448 images
 817: 0.623362, 0.623542 avg loss, 0.000891 rate, 4.988717 seconds, 104576 images
 818: 0.564144, 0.617603 avg loss, 0.000895 rate, 5.191385 seconds, 104704 images
 819: 0.639595, 0.619802 avg loss, 0.000900 rate, 5.113221 seconds, 104832 images
 824: 0.468685, 0.604690 avg loss, 0.000922 rate, 5.468999 seconds, 105472 images
 825: 0.593350, 0.603556 avg loss, 0.000927 rate, 5.045767 seconds, 105600 images
 826: 0.667846, 0.609985 avg loss, 0.000931 rate, 5.057236 seconds, 105728 images
 827: 0.511998, 0.600187 avg loss, 0.000936 rate, 5.190056 seconds, 105856 images
 832: 0.552844, 0.595452 avg loss, 0.000958 rate, 5.470864 seconds, 106496 images
 833: 0.554973, 0.591404 avg loss, 0.000963 rate, 5.137050 seconds, 106624 images
 834: 0.673159, 0.599580 avg loss, 0.000968 rate, 5.074896 seconds, 106752 images
 835: 0.538180, 0.593440 avg loss, 0.000972 rate, 5.034495 seconds, 106880 images
 840: 0.503108, 0.584407 avg loss, 0.000996 rate, 5.478677 seconds, 107520 images
 841: 0.763161, 0.602282 avg loss, 0.001000 rate, 8.644733 seconds, 107648 images
 842: 0.697274, 0.611781 avg loss, 0.001005 rate, 8.675116 seconds, 107776 images
 843: 0.766155, 0.627219 avg loss, 0.001010 rate, 8.553408 seconds, 107904 images
 848: 0.660888, 0.630586 avg loss, 0.001034 rate, 9.065704 seconds, 108544 images
 849: 0.663449, 0.633872 avg loss, 0.001039 rate, 8.437858 seconds, 108672 images
 850: 0.568015, 0.627286 avg loss, 0.001044 rate, 8.786142 seconds, 108800 images
 851: 0.743140, 0.638872 avg loss, 0.001049 rate, 8.516545 seconds, 108928 images
 856: 0.717927, 0.646777 avg loss, 0.001074 rate, 8.911452 seconds, 109568 images
 857: 0.662833, 0.648383 avg loss, 0.001079 rate, 8.674072 seconds, 109696 images
 858: 0.643894, 0.647934 avg loss, 0.001084 rate, 8.656415 seconds, 109824 images
 859: 0.552222, 0.638363 avg loss, 0.001089 rate, 4.125004 seconds, 109952 images
 864: 0.484778, 0.623004 avg loss, 0.001115 rate, 4.407961 seconds, 110592 images
 865: 0.533737, 0.614077 avg loss, 0.001120 rate, 3.952508 seconds, 110720 images
 866: 0.540761, 0.606746 avg loss, 0.001125 rate, 4.140090 seconds, 110848 images
 867: 0.599322, 0.606003 avg loss, 0.001130 rate, 4.064014 seconds, 110976 images
 872: 0.578285, 0.603232 avg loss, 0.001156 rate, 4.227711 seconds, 111616 images
 873: 0.569059, 0.599814 avg loss, 0.001162 rate, 3.953834 seconds, 111744 images
 874: 0.596798, 0.599513 avg loss, 0.001167 rate, 4.144886 seconds, 111872 images
 875: 0.647443, 0.604306 avg loss, 0.001172 rate, 4.192293 seconds, 112000 images
 880: 0.460857, 0.589961 avg loss, 0.001199 rate, 4.443834 seconds, 112640 images
 881: 0.614449, 0.592410 avg loss, 0.001205 rate, 6.975825 seconds, 112768 images
 882: 0.701549, 0.603324 avg loss, 0.001210 rate, 7.049068 seconds, 112896 images
 883: 0.686508, 0.611642 avg loss, 0.001216 rate, 6.779053 seconds, 113024 images
 888: 0.617404, 0.612218 avg loss, 0.001244 rate, 7.353123 seconds, 113664 images
 889: 0.571793, 0.608176 avg loss, 0.001249 rate, 6.902148 seconds, 113792 images
 890: 0.736740, 0.621032 avg loss, 0.001255 rate, 6.950371 seconds, 113920 images
 891: 0.540510, 0.612980 avg loss, 0.001260 rate, 7.111766 seconds, 114048 images
 896: 0.675136, 0.619196 avg loss, 0.001289 rate, 7.418799 seconds, 114688 images
 897: 0.546311, 0.611907 avg loss, 0.001295 rate, 7.059285 seconds, 114816 images
 898: 0.634202, 0.614137 avg loss, 0.001301 rate, 7.012897 seconds, 114944 images
 899: 0.569532, 0.609676 avg loss, 0.001306 rate, 6.131032 seconds, 115072 images
 904: 0.587387, 0.607447 avg loss, 0.001336 rate, 6.164973 seconds, 115712 images
 905: 0.515321, 0.598235 avg loss, 0.001342 rate, 5.946169 seconds, 115840 images
 906: 0.595410, 0.597952 avg loss, 0.001348 rate, 6.043752 seconds, 115968 images
 907: 0.601633, 0.598320 avg loss, 0.001354 rate, 6.068313 seconds, 116096 images
 912: 0.503764, 0.588865 avg loss, 0.001384 rate, 6.331558 seconds, 116736 images
 913: 0.567328, 0.586711 avg loss, 0.001390 rate, 5.936270 seconds, 116864 images
 914: 0.579758, 0.586016 avg loss, 0.001396 rate, 5.841680 seconds, 116992 images
 915: 0.591794, 0.586593 avg loss, 0.001402 rate, 6.078066 seconds, 117120 images
 920: 0.634394, 0.591374 avg loss, 0.001433 rate, 6.256985 seconds, 117760 images
 921: 0.542052, 0.586441 avg loss, 0.001439 rate, 6.516491 seconds, 117888 images
 922: 0.564083, 0.584206 avg loss, 0.001445 rate, 6.397374 seconds, 118016 images
 923: 0.694978, 0.595283 avg loss, 0.001452 rate, 6.206261 seconds, 118144 images
 928: 0.641510, 0.599905 avg loss, 0.001483 rate, 6.707900 seconds, 118784 images
 929: 0.532520, 0.593167 avg loss, 0.001490 rate, 6.501204 seconds, 118912 images
 930: 0.612606, 0.595111 avg loss, 0.001496 rate, 6.530348 seconds, 119040 images
 931: 0.602038, 0.595803 avg loss, 0.001503 rate, 6.559612 seconds, 119168 images
 936: 0.599221, 0.596145 avg loss, 0.001535 rate, 6.754598 seconds, 119808 images
 937: 0.465058, 0.583036 avg loss, 0.001542 rate, 6.394511 seconds, 119936 images
 938: 0.667745, 0.591507 avg loss, 0.001548 rate, 6.405025 seconds, 120064 images
 939: 0.578043, 0.590161 avg loss, 0.001555 rate, 3.416728 seconds, 120192 images
 944: 0.576643, 0.588809 avg loss, 0.001588 rate, 3.578903 seconds, 120832 images
 945: 0.430486, 0.572977 avg loss, 0.001595 rate, 3.391484 seconds, 120960 images
 946: 0.658780, 0.581557 avg loss, 0.001602 rate, 3.330231 seconds, 121088 images
 947: 0.584369, 0.581838 avg loss, 0.001609 rate, 3.355049 seconds, 121216 images
 952: 0.573358, 0.580990 avg loss, 0.001643 rate, 3.639321 seconds, 121856 images
 953: 0.500465, 0.572938 avg loss, 0.001650 rate, 3.340769 seconds, 121984 images
 954: 0.518241, 0.567468 avg loss, 0.001657 rate, 3.373807 seconds, 122112 images
 955: 0.538625, 0.564584 avg loss, 0.001664 rate, 3.399690 seconds, 122240 images
 960: 0.575040, 0.565629 avg loss, 0.001699 rate, 3.613736 seconds, 122880 images
 961: 0.500924, 0.559159 avg loss, 0.001706 rate, 3.012374 seconds, 123008 images
 962: 0.585354, 0.561778 avg loss, 0.001713 rate, 3.048708 seconds, 123136 images
 963: 0.599238, 0.565524 avg loss, 0.001720 rate, 3.079332 seconds, 123264 images
 968: 0.506266, 0.559599 avg loss, 0.001756 rate, 3.338599 seconds, 123904 images
 969: 0.458015, 0.549440 avg loss, 0.001763 rate, 2.885929 seconds, 124032 images
 970: 0.550861, 0.549582 avg loss, 0.001771 rate, 3.087884 seconds, 124160 images
 971: 0.531333, 0.547757 avg loss, 0.001778 rate, 3.091413 seconds, 124288 images
 976: 0.440500, 0.537031 avg loss, 0.001815 rate, 3.255698 seconds, 124928 images
 977: 0.419759, 0.525304 avg loss, 0.001822 rate, 3.032345 seconds, 125056 images
 978: 0.498709, 0.522645 avg loss, 0.001830 rate, 3.030467 seconds, 125184 images
 979: 0.580990, 0.528479 avg loss, 0.001837 rate, 4.903425 seconds, 125312 images
 984: 0.563605, 0.531992 avg loss, 0.001875 rate, 5.373837 seconds, 125952 images
 985: 0.556064, 0.534399 avg loss, 0.001883 rate, 5.061567 seconds, 126080 images
 986: 0.562900, 0.537249 avg loss, 0.001890 rate, 5.036807 seconds, 126208 images
 987: 0.588113, 0.542336 avg loss, 0.001898 rate, 5.005768 seconds, 126336 images
 992: 0.546794, 0.542781 avg loss, 0.001937 rate, 5.284156 seconds, 126976 images
 993: 0.530872, 0.541590 avg loss, 0.001945 rate, 5.040086 seconds, 127104 images
 994: 0.617747, 0.549206 avg loss, 0.001952 rate, 5.019836 seconds, 127232 images
 995: 0.494775, 0.543763 avg loss, 0.001960 rate, 5.168762 seconds, 127360 images
 1000: 0.594651, 0.548852 avg loss, 0.002000 rate, 5.219945 seconds, 128000 images
 1001: 0.481317, 0.542098 avg loss, 0.002000 rate, 6.459383 seconds, 128128 images
 1002: 0.566023, 0.544491 avg loss, 0.002000 rate, 6.473788 seconds, 128256 images
 1003: 0.581491, 0.548191 avg loss, 0.002000 rate, 6.256011 seconds, 128384 images
 1008: 0.495442, 0.542916 avg loss, 0.002000 rate, 6.502409 seconds, 129024 images
 1009: 0.487012, 0.537326 avg loss, 0.002000 rate, 6.355575 seconds, 129152 images
 1010: 0.547250, 0.538318 avg loss, 0.002000 rate, 6.578399 seconds, 129280 images
 1011: 0.473451, 0.531831 avg loss, 0.002000 rate, 6.410071 seconds, 129408 images
 1016: 0.607335, 0.539382 avg loss, 0.002000 rate, 6.542272 seconds, 130048 images
 1017: 0.492772, 0.534721 avg loss, 0.002000 rate, 6.364142 seconds, 130176 images
 1018: 0.454353, 0.526684 avg loss, 0.002000 rate, 6.547894 seconds, 130304 images
 1019: 0.522627, 0.526278 avg loss, 0.002000 rate, 4.012243 seconds, 130432 images
 1024: 0.575186, 0.531169 avg loss, 0.002000 rate, 4.334813 seconds, 131072 images
 1025: 0.572825, 0.535335 avg loss, 0.002000 rate, 4.089998 seconds, 131200 images
 1026: 0.502937, 0.532095 avg loss, 0.002000 rate, 4.075163 seconds, 131328 images
 1027: 0.512015, 0.530087 avg loss, 0.002000 rate, 4.062288 seconds, 131456 images
 1032: 0.493955, 0.526474 avg loss, 0.002000 rate, 4.364798 seconds, 132096 images
 1033: 0.401867, 0.514013 avg loss, 0.002000 rate, 4.042122 seconds, 132224 images
 1034: 0.518397, 0.514452 avg loss, 0.002000 rate, 4.172899 seconds, 132352 images
 1035: 0.535176, 0.516524 avg loss, 0.002000 rate, 4.087238 seconds, 132480 images
 1040: 0.438313, 0.508703 avg loss, 0.002000 rate, 4.305273 seconds, 133120 images
 1041: 0.548788, 0.512711 avg loss, 0.002000 rate, 3.076214 seconds, 133248 images
 1042: 0.419933, 0.503434 avg loss, 0.002000 rate, 2.950335 seconds, 133376 images
 1043: 0.502435, 0.503334 avg loss, 0.002000 rate, 3.090201 seconds, 133504 images
 1048: 0.415303, 0.494531 avg loss, 0.002000 rate, 3.300290 seconds, 134144 images
 1049: 0.538011, 0.498879 avg loss, 0.002000 rate, 2.985416 seconds, 134272 images
 1050: 0.525308, 0.501522 avg loss, 0.002000 rate, 2.997470 seconds, 134400 images
 1051: 0.410707, 0.492440 avg loss, 0.002000 rate, 3.086451 seconds, 134528 images
 1056: 0.409033, 0.484099 avg loss, 0.002000 rate, 3.311266 seconds, 135168 images
 1057: 0.482586, 0.483948 avg loss, 0.002000 rate, 2.983087 seconds, 135296 images
 1058: 0.378192, 0.473372 avg loss, 0.002000 rate, 3.038705 seconds, 135424 images
 1059: 0.445943, 0.470629 avg loss, 0.002000 rate, 3.045158 seconds, 135552 images
 1064: 0.487881, 0.472355 avg loss, 0.002000 rate, 3.235919 seconds, 136192 images
 1065: 0.427700, 0.467889 avg loss, 0.002000 rate, 2.972860 seconds, 136320 images
 1066: 0.455438, 0.466644 avg loss, 0.002000 rate, 3.049120 seconds, 136448 images
 1067: 0.482561, 0.468236 avg loss, 0.002000 rate, 3.010082 seconds, 136576 images
 1072: 0.460755, 0.467488 avg loss, 0.002000 rate, 3.305756 seconds, 137216 images
 1073: 0.377589, 0.458498 avg loss, 0.002000 rate, 3.001150 seconds, 137344 images
 1074: 0.397549, 0.452403 avg loss, 0.002000 rate, 3.066484 seconds, 137472 images
 1075: 0.518129, 0.458975 avg loss, 0.002000 rate, 3.010505 seconds, 137600 images
 1080: 0.416250, 0.454703 avg loss, 0.002000 rate, 3.301845 seconds, 138240 images
 1081: 0.365266, 0.445759 avg loss, 0.002000 rate, 2.903364 seconds, 138368 images
 1082: 0.472195, 0.448403 avg loss, 0.002000 rate, 3.000120 seconds, 138496 images
 1083: 0.413375, 0.444900 avg loss, 0.002000 rate, 3.056127 seconds, 138624 images
 1088: 0.462470, 0.446657 avg loss, 0.002000 rate, 3.322449 seconds, 139264 images
 1089: 0.388008, 0.440792 avg loss, 0.002000 rate, 2.916694 seconds, 139392 images
 1090: 0.455844, 0.442297 avg loss, 0.002000 rate, 3.098977 seconds, 139520 images
 1091: 0.454513, 0.443519 avg loss, 0.002000 rate, 3.009351 seconds, 139648 images
 1096: 0.441006, 0.443268 avg loss, 0.002000 rate, 3.135997 seconds, 140288 images
 1097: 0.378326, 0.436774 avg loss, 0.002000 rate, 3.024581 seconds, 140416 images
 1098: 0.404620, 0.433558 avg loss, 0.002000 rate, 3.010932 seconds, 140544 images
